model_error,format_error,batch_size,n_policy_types,policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,strict_exact_match,prompt_tokens,completion_tokens,total_cost,diff,raw_output
,,33,3,loadbalancing reachability waypoint,99,0,0,32.056,99,99,0,0,1.0,1,2862,5459,0,{},"{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""athens"": [""100.0.29.0/24""],
      ""strasbourg"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""luxembourg"": [""100.0.4.0/24"", ""100.0.1.0/24""],
      ""frankfurt"": [""100.0.29.0/24"", ""100.0.9.0/24""],
      ""zurich"": [""100.0.9.0/24""],
      ""vienna"": [""100.0.1.0/24"", ""100.0.9.0/24""],
      ""istanbul"": [""100.0.9.0/24""],
      ""kiev"": [""100.0.29.0/24"", ""100.0.4.0/24""],
      ""budapest"": [""100.0.29.0/24"", ""100.0.4.0/24""],
      ""rotterdam"": [""100.0.29.0/24"", ""100.0.4.0/24""],
      ""geneva"": [""100.0.1.0/24"", ""100.0.4.0/24""],
      ""lyon"": [""100.0.9.0/24""],
      ""roma"": [""100.0.29.0/24""],
      ""brussels"": [""100.0.1.0/24""],
      ""bucharest"": [""100.0.1.0/24""],
      ""marseille"": [""100.0.9.0/24""],
      ""barcelona"": [""100.0.1.0/24"", ""100.0.29.0/24""],
      ""praha"": [""100.0.4.0/24""],
      ""paris"": [""100.0.29.0/24""],
      ""amsterdam"": [""100.0.4.0/24""],
      ""madrid"": [""100.0.29.0/24""],
      ""warsaw"": [""100.0.4.0/24""],
      ""sofia"": [""100.0.9.0/24""],
      ""bratislava"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(athens,100.0.29.0/24)"": [""london""],
      ""(strasbourg,100.0.1.0/24)"": [""kiev""],
      ""(luxembourg,100.0.4.0/24)"": [""basel""],
      ""(frankfurt,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.9.0/24)"": [""rotterdam""],
      ""(luxembourg,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.1.0/24)"": [""kiev""],
      ""(istanbul,100.0.9.0/24)"": [""rotterdam""],
      ""(kiev,100.0.29.0/24)"": [""london""],
      ""(budapest,100.0.29.0/24)"": [""london""],
      ""(rotterdam,100.0.29.0/24)"": [""london""],
      ""(geneva,100.0.1.0/24)"": [""kiev""],
      ""(lyon,100.0.9.0/24)"": [""rotterdam""],
      ""(roma,100.0.29.0/24)"": [""london""],
      ""(brussels,100.0.1.0/24)"": [""kiev""],
      ""(bucharest,100.0.1.0/24)"": [""kiev""],
      ""(marseille,100.0.9.0/24)"": [""rotterdam""],
      ""(frankfurt,100.0.9.0/24)"": [""rotterdam""],
      ""(geneva,100.0.4.0/24)"": [""basel""],
      ""(rotterdam,100.0.4.0/24)"": [""basel""],
      ""(barcelona,100.0.1.0/24)"": [""kiev""],
      ""(vienna,100.0.9.0/24)"": [""rotterdam""],
      ""(praha,100.0.4.0/24)"": [""basel""],
      ""(paris,100.0.29.0/24)"": [""london""],
      ""(kiev,100.0.4.0/24)"": [""basel""],
      ""(budapest,100.0.4.0/24)"": [""basel""],
      ""(amsterdam,100.0.4.0/24)"": [""basel""],
      ""(madrid,100.0.29.0/24)"": [""london""],
      ""(barcelona,100.0.29.0/24)"": [""london""],
      ""(warsaw,100.0.4.0/24)"": [""basel""],
      ""(sofia,100.0.9.0/24)"": [""rotterdam""],
      ""(strasbourg,100.0.29.0/24)"": [""london""],
      ""(bratislava,100.0.4.0/24)"": [""basel""]
    },
    ""loadbalancing"": {
      ""(athens,100.0.29.0/24)"": 3,
      ""(strasbourg,100.0.1.0/24)"": 2,
      ""(luxembourg,100.0.4.0/24)"": 4,
      ""(frankfurt,100.0.29.0/24)"": 2,
      ""(zurich,100.0.9.0/24)"": 3,
      ""(luxembourg,100.0.1.0/24)"": 4,
      ""(vienna,100.0.1.0/24)"": 2,
      ""(istanbul,100.0.9.0/24)"": 2,
      ""(kiev,100.0.29.0/24)"": 3,
      ""(budapest,100.0.29.0/24)"": 3,
      ""(rotterdam,100.0.29.0/24)"": 2,
      ""(geneva,100.0.1.0/24)"": 5,
      ""(lyon,100.0.9.0/24)"": 6,
      ""(roma,100.0.29.0/24)"": 2,
      ""(brussels,100.0.1.0/24)"": 4,
      ""(bucharest,100.0.1.0/24)"": 2,
      ""(marseille,100.0.9.0/24)"": 4,
      ""(frankfurt,100.0.9.0/24)"": 2,
      ""(geneva,100.0.4.0/24)"": 3,
      ""(rotterdam,100.0.4.0/24)"": 3,
      ""(barcelona,100.0.1.0/24)"": 3,
      ""(vienna,100.0.9.0/24)"": 3,
      ""(praha,100.0.4.0/24)"": 2,
      ""(paris,100.0.29.0/24)"": 2,
      ""(kiev,100.0.4.0/24)"": 2,
      ""(budapest,100.0.4.0/24)"": 4,
      ""(amsterdam,100.0.4.0/24)"": 7,
      ""(madrid,100.0.29.0/24)"": 2,
      ""(barcelona,100.0.29.0/24)"": 2,
      ""(warsaw,100.0.4.0/24)"": 2,
      ""(sofia,100.0.9.0/24)"": 4,
      ""(strasbourg,100.0.29.0/24)"": 2,
      ""(bratislava,100.0.4.0/24)"": 4
    }
  }
}"
,,1,2,reachability waypoint,100,0,0,2.721,2,2,0,0,1.0,0,688,287,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""paris"": [""100.0.4.0/24""]}, ""waypoint"": {""(paris,100.0.4.0/24)"": [""basel""]}}}"
,,1,2,reachability waypoint,100,0,1,1.934,2,2,0,0,1.0,0,692,185,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""barcelona"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(barcelona,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,2,2.695,2,2,0,0,1.0,0,687,188,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""roma"": [""100.0.9.0/24""]
        },
        ""waypoint"": {
            ""(roma,100.0.9.0/24)"": [""rotterdam""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,3,3.104,2,2,0,0,1.0,0,691,235,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""basel"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(basel,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,4,2.569,2,2,0,0,1.0,0,687,207,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""kiev"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(kiev,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,5,2.349,2,2,0,0,1.0,0,693,170,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""OK"",""result"":{""reachability"":{""vienna"":[""100.0.1.0/24""]},""waypoint"":{""(vienna,100.0.1.0/24)"":[""kiev""]}}}"
,,1,2,reachability waypoint,100,0,6,3.683,2,2,0,0,1.0,0,691,290,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""basel"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(basel,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,7,3.165,2,2,0,0,1.0,0,687,241,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""barcelona"": [""100.0.4.0/24""]
        },
        ""waypoint"": {
            ""(barcelona,100.0.4.0/24)"": [""basel""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,8,4.721,2,2,0,0,1.0,0,691,213,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""paris"": [""100.0.29.0/24""]
        },
        ""waypoint"": {
            ""(paris,100.0.29.0/24)"": [""london""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,9,2.774,2,2,0,0,1.0,0,692,221,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""milan"":[""100.0.4.0/24""]},""waypoint"":{""(milan,100.0.4.0/24)"":[""basel""]}}}"
,,1,2,reachability waypoint,100,0,10,3.299,2,2,0,0,1.0,0,690,218,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""praha"":[""100.0.1.0/24""]},""waypoint"":{""(praha,100.0.1.0/24)"":[""kiev""]}}}"
,,1,2,reachability waypoint,100,0,11,2.971,2,2,0,0,1.0,0,696,227,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""rotterdam"": [""100.0.4.0/24""]}, ""waypoint"": {""(rotterdam,100.0.4.0/24)"": [""basel""]}}}"
,,1,2,reachability waypoint,100,0,12,2.685,2,2,0,0,1.0,0,691,204,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.9.0/24""]},""waypoint"":{""(brussels,100.0.9.0/24)"":[""rotterdam""]}}}"
,,1,2,reachability waypoint,100,0,13,1.895,2,2,0,0,1.0,0,691,120,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""sofia"": [""100.0.1.0/24""]}, ""waypoint"": {""(sofia,100.0.1.0/24)"": [""kiev""]}}}"
,,1,2,reachability waypoint,100,0,14,2.959,2,2,0,0,1.0,0,691,194,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""frankfurt"":[""100.0.4.0/24""]},""waypoint"":{""(frankfurt,100.0.4.0/24)"":[""basel""]}}}"
,,1,2,reachability waypoint,100,0,15,3.292,2,2,0,0,1.0,0,691,241,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""roma"":[""100.0.4.0/24""]},""waypoint"":{""(roma,100.0.4.0/24)"":[""basel""]}}}"
,,1,2,reachability waypoint,100,0,16,2.884,2,2,0,0,1.0,0,694,175,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""kiev"": [""100.0.4.0/24""]
        },
        ""waypoint"": {
            ""(kiev,100.0.4.0/24)"": [""basel""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,17,5.835,2,2,0,0,1.0,0,691,599,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""kiev"": [""100.0.29.0/24""]}, ""waypoint"": {""(kiev,100.0.29.0/24)"": [""london""]}}}"
,,1,2,reachability waypoint,100,0,18,2.848,2,2,0,0,1.0,0,691,226,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""reachability"": {
        ""bratislava"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
        ""(bratislava,100.0.4.0/24)"": [""basel""]
    }
}"
,,1,2,reachability waypoint,100,0,19,2.191,2,2,0,0,1.0,0,693,180,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""reachability"": {
    ""luxembourg"": [""100.0.4.0/24""]
  },
  ""waypoint"": {
    ""(luxembourg,100.0.4.0/24)"": [""basel""]
  }
}"
,,1,2,reachability waypoint,100,0,20,2.354,2,2,0,0,1.0,0,690,183,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,21,2.603,2,2,0,0,1.0,0,689,223,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""strasbourg"": [""100.0.4.0/24""]
        },
        ""waypoint"": {
            ""(strasbourg,100.0.4.0/24)"": [""basel""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,22,2.586,2,1,1,1,0.5,0,687,201,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""budapest"",""100.0.29.0/24"")': ['london']}, 'old_value': {'(budapest,100.0.29.0/24)': ['london']}}}}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""budapest"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(\""budapest\"",\""100.0.29.0/24\"")"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,23,2.718,2,2,0,0,1.0,0,693,225,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""zurich"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(zurich,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,24,2.724,2,2,0,0,1.0,0,691,205,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.29.0/24""]},""waypoint"":{""(brussels,100.0.29.0/24)"":[""london""]}}}"
,,1,2,reachability waypoint,100,0,25,2.572,2,2,0,0,1.0,0,687,221,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""madrid"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(madrid,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,26,2.702,2,2,0,0,1.0,0,691,239,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""frankfurt"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(frankfurt,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,27,3.105,2,2,0,0,1.0,0,688,235,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""brussels"": [""100.0.1.0/24""]
        },
        ""waypoint"": {
            ""(brussels,100.0.1.0/24)"": [""kiev""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,28,2.863,2,2,0,0,1.0,0,689,225,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(bucharest,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,29,2.495,2,2,0,0,1.0,0,688,172,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""warsaw"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(warsaw,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,30,3.032,2,2,0,0,1.0,0,693,223,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,31,2.535,2,2,0,0,1.0,0,689,218,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""OK"",
  ""result"": {
    ""reachability"": {
      ""luxembourg"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(luxembourg,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,32,2.074,2,2,0,0,1.0,0,691,131,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""vienna"": [""100.0.9.0/24""]
        },
        ""waypoint"": {
            ""(vienna,100.0.9.0/24)"": [""rotterdam""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,33,2.349,2,2,0,0,1.0,0,687,136,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""athens"":[""100.0.29.0/24""]},""waypoint"":{""(athens,100.0.29.0/24)"":[""london""]}}}"
,,1,2,reachability waypoint,100,0,34,3.169,2,2,0,0,1.0,0,691,269,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""zurich"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(zurich,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,35,2.57,2,2,0,0,1.0,0,687,196,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""paris"":[""100.0.1.0/24""]},""waypoint"":{""(paris,100.0.1.0/24)"":[""kiev""]}}}"
,,1,2,reachability waypoint,100,0,36,2.689,2,2,0,0,1.0,0,687,222,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""vienna"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(vienna,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,37,2.314,2,2,0,0,1.0,0,692,227,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""basel"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(basel,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,38,2.766,2,2,0,0,1.0,0,691,223,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""milan"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(milan,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,39,3.443,2,2,0,0,1.0,0,693,226,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""geneva"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(geneva,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,40,3.025,2,2,0,0,1.0,0,692,185,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""london"":[""100.0.1.0/24""]},""waypoint"":{""(london,100.0.1.0/24)"":[""kiev""]}}}"
,,1,2,reachability waypoint,100,0,41,2.673,2,2,0,0,1.0,0,692,219,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""zurich"": [""100.0.29.0/24""]
        },
        ""waypoint"": {
            ""(zurich,100.0.29.0/24)"": [""london""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,42,2.698,2,2,0,0,1.0,0,692,220,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(roma,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,43,2.146,2,2,0,0,1.0,0,692,167,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,44,2.565,2,2,0,0,1.0,0,687,164,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""geneva"": [""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(geneva,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,45,2.656,2,2,0,0,1.0,0,695,189,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""bucharest"": [""100.0.9.0/24""]
        },
        ""waypoint"": {
            ""(bucharest,100.0.9.0/24)"": [""rotterdam""]
        }
    }
}"
,,1,2,reachability waypoint,100,0,46,2.513,2,2,0,0,1.0,0,691,177,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""amsterdam"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(amsterdam,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,47,2.395,2,2,0,0,1.0,0,687,165,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""madrid"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(madrid,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,1,2,reachability waypoint,100,0,48,2.395,2,2,0,0,1.0,0,689,177,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""reachability"": {
        ""strasbourg"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
        ""(strasbourg,100.0.1.0/24)"": [""kiev""]
    }
}"
,,1,2,reachability waypoint,100,0,49,2.559,2,2,0,0,1.0,0,691,181,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""warsaw"": [""100.0.9.0/24""]
        },
        ""waypoint"": {
            ""(warsaw,100.0.9.0/24)"": [""rotterdam""]
        }
    }
}"
,,2,2,reachability waypoint,100,0,0,3.053,4,4,0,0,1.0,0,733,290,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.4.0/24""],
      ""barcelona"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.4.0/24)"": [""basel""],
      ""(barcelona,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,1,2.599,4,4,0,0,1.0,0,728,209,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.9.0/24""],
      ""basel"": [""100.0.1.0/24""]
    },
    ""waypoint"": {
      ""(roma,100.0.9.0/24)"": [""rotterdam""],
      ""(basel,100.0.1.0/24)"": [""kiev""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,2,3.652,4,4,0,0,1.0,0,732,411,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""kiev"": [""100.0.9.0/24""], ""vienna"": [""100.0.1.0/24""]}, ""waypoint"": {""(kiev,100.0.9.0/24)"": [""rotterdam""], ""(vienna,100.0.1.0/24)"": [""kiev""]}}}"
,,2,2,reachability waypoint,100,0,3,2.875,4,4,0,0,1.0,0,734,263,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""basel"":[""100.0.29.0/24""],""barcelona"":[""100.0.4.0/24""]},""waypoint"":{""(basel,100.0.29.0/24)"":[""london""],""(barcelona,100.0.4.0/24)"":[""basel""]}}}"
,,2,2,reachability waypoint,100,0,4,3.923,4,4,0,0,1.0,0,731,404,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.29.0/24""],
      ""milan"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(paris,100.0.29.0/24)"": [""london""],
      ""(milan,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,5,3.517,4,4,0,0,1.0,0,735,401,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""praha"": [""100.0.1.0/24""],
      ""rotterdam"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(praha,100.0.1.0/24)"": [""kiev""],
      ""(rotterdam,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,6,3.311,4,4,0,0,1.0,0,722,364,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""brussels"": [""100.0.9.0/24""], ""sofia"": [""100.0.1.0/24""]}, ""waypoint"": {""(brussels,100.0.9.0/24)"": [""rotterdam""], ""(sofia,100.0.1.0/24)"": [""kiev""]}}}"
,,2,2,reachability waypoint,100,0,7,3.167,4,4,0,0,1.0,0,727,341,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""frankfurt"": [""100.0.4.0/24""],
      ""roma"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(frankfurt,100.0.4.0/24)"": [""basel""],
      ""(roma,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,8,3.025,4,4,0,0,1.0,0,729,292,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""kiev"": [""100.0.4.0/24"", ""100.0.29.0/24""]
    },
    ""waypoint"": {
      ""(kiev,100.0.4.0/24)"": [""basel""],
      ""(kiev,100.0.29.0/24)"": [""london""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,9,3.093,4,4,0,0,1.0,0,732,274,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bratislava"": [""100.0.4.0/24""],
      ""luxembourg"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(bratislava,100.0.4.0/24)"": [""basel""],
      ""(luxembourg,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,10,2.709,4,4,0,0,1.0,0,734,285,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""marseille"": [""100.0.4.0/24""],
      ""strasbourg"": [""100.0.4.0/24""]
    },
    ""waypoint"": {
      ""(marseille,100.0.4.0/24)"": [""basel""],
      ""(strasbourg,100.0.4.0/24)"": [""basel""]
    }
  }
}"
,,2,2,reachability waypoint,100,0,11,2.636,4,4,0,0,1.0,0,731,199,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""budapest"": [""100.0.29.0/24""],
      ""zurich"": [""100.0.9.0/24""]
    },
    ""waypoint"": {
      ""(budapest,100.0.29.0/24)"": [""london""],
      ""(zurich,100.0.9.0/24)"": [""rotterdam""]
    }
  }
}"
